author,content,retweet,new_june_2018
clydedaws0n,#Deray this is how to thrust the #BlackPower ARM .   #RacistAdvice #GoHomeDeray http://t.co/zExHVke7S6,1,0
moneyform,"Hillary Clinton calls on Obama to listen, work with allies on trade deal - Los Angeles Times @NoCoJD @oDc_Mca http://t.co/fwLjbeLw5Q",0,1
clydedaws0n,How the NRA hijacked the Republican Party http://t.co/Q65LQw2XnA,1,0
clydedaws0n,Your the retarded son Obama always wanted. #GoHomeDeray,1,0
clydedaws0n,Remember how I said you are the best looking in your family? #IWasJustJoking your Brother is.  @The_FeakersBall,1,0
clydedaws0n,RT @BlitznBeans: Gone Girl is on HBO yet I still struggle to get a motherfucking retweet.,1,0
moneyform,"Pelosi, House Democrats turn their backs on Obama over trade pact - Reuters @oDc_Mca @NoCoJD @katieebensonn @BWill233 http://t.co/L5d8fqkaHU",0,1
moneyform,Supreme Court justice would be a good job for Obama if he were smarter and knew anything about the law. @orrinknox http://t.co/qCFtMF7ewk,0,1
moneyform,I cant believe someone stole my tweet is this what it feels like being obama ? @trashnymph @oCrsairRobotisc http://t.co/YiO3TbmaHp,0,1
michellearry,I guess @deray and Dyllan Roof share the common goal of a race war #GoHomeDeray #Charleston,1,0
michellearry,'@dad2ktj @jack  #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray',1,0
michellearry,#IWasJustJoking when I said I would be right back. I'm actually about to crawl out of the window in the ladies room and ditch your ass.,1,0
michellearry,"#GoHomeDeray no one wants your racebaiting crap smelling shitface around anywhere,hell find a hole ,crawl in it and stay there scumbag derp",1,0
moneyform,Sure I probably go to downtown frontals pump Obama blaht @leahdownsss @kaaaylotz @sherryclement11 @trashnymph http://t.co/jau3xub6ta,0,1
moneyform,Kylie Jenner has 9.8 million Twitter followers and Obama only has 2.7 :\\\\ @kaaaylotz @leahdownsss @TheOv3rminD http://t.co/gXlujP69oo,0,1
michellearry,"""#IWasJustJoking when I said knowing all we know now, I'd still invade Iraq. With my brother as top adviser"" Jeb Bush http://t.co/K8c9gUhtyk",1,0
michellearry,"Ten people shot tonight in Detroit. Another seven at a block party in Philly. Multiple DOA. Oddly, there will be no Obama prime-time speech.",1,0
michellearry,Dazed Day tied for lead: Jason Day produced a remarkable performance to earn a share of the lead at ... http://t.co/fhEhzk0vhv #RyderCup,1,0
michellearry,"""#IWasJustJoking when I told a big lie about my family history to trick Florida voters into electing me"" Marco Rubio http://t.co/MYyGMkJHHQ",1,0
michellearry,"If you don't see/hear from me in the next few days, it's because I'm mourning the death of a fictional character. #OrphanBlackFinale",1,0
moneyform,Another day! How many illegal executive orders did Barack Hussein Obama sign yesterday? @TheOv3rminD @houka_ebooks http://t.co/HjPgilGHyL,0,1
moneyform,"""Obama care is the worse thing slavery""- Ben Carson @Abbbbbyjohnson @lilgrmln @Fresh_Lezinto @AJMostrangeli http://t.co/Se9ZQ7k8t2",0,1
moneyform,"Super broke for the bday now, thanks Obama @_onicamay_ @SparksonSparks @Abbbbbyjohnson @JonathanCohn @JustLikeAlex_ http://t.co/0VHoGEb9ME",0,1
rh0lbr00k,Just watched Gone Girl for the first time and wtf,1,0
rh0lbr00k,Your the retarded son Obama always wanted. #GoHomeDeray,1,0
rh0lbr00k,"So the media has told me #DylannRoof is a racist, leftist, right-wing extremist, meme making, atheist, and my little pony fan. ï¿?Of course!",1,0
rh0lbr00k,Best hashtag EVER!  #GoHomeDeray,1,0
rh0lbr00k,"'@deray find a country you can love, & get your angry ass out of this one #GoHomeDeray'",1,0
jeannemccarthy0,The #CharlestonShooting isn't a black problem or a white problemâ€”it's an AMERICAN problem.  #ConfederateFlag #p2 http://t.co/cWnbhu5rND,1,0
jeannemccarthy0,'@dad2ktj @jack  #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray',1,0
jeannemccarthy0,'@stevesilberman @drumbeats4peace Fox News needs to go - http://t.co/UaRQOdLmsO',1,0
jeannemccarthy0,"""#IWasJustJoking when I told a big lie about my family history to trick Florida voters into electing me"" Marco Rubio http://t.co/MYyGMkJHHQ",1,0
jeannemccarthy0,Dazed Day tied for lead: Jason Day produced a remarkable performance to earn a share of the lead at ... http://t.co/fhEhzk0vhv #RyderCup,1,0
jeannemccarthy0,#GoHomeDeray nobody asked for you to show up,1,0
jeannemccarthy0,Stephen Curry walks out the belt with Andre Ward before Ward's fight with Paul Smith http://t.co/2fYs4NOZco http://t.co/U5eXVNArpH,1,0
jeannemccarthy0,"'@StuartLittleTBV just switched to this, Andre Ward vs Punching bag fight sucks!!! lol'",1,0
moneyform,Just uploaded 20 pictures to Facebook and it decides to crash on the last one. Thanks Obama. @SparksonSparks http://t.co/2s1kpfr6y5,0,1
moneyform,FEELIN LIKE OBAMA RN @jentreez @willnotbow2u @imgoldson @sdtsuzy @Cadillac7_ @_onicamay_ @jenesaisquoi75 http://t.co/B74bm1N0Wi,0,1
kateritterrrr,'@kh_khofen Justice is whatever allows @deray to eat this month. #GoHomeDeray',1,0
kateritterrrr,#Deray this is how to thrust the #BlackPower ARM .   #RacistAdvice #GoHomeDeray http://t.co/zExHVke7S6,1,0
moneyform,Obama visits Miami shrine in nod to Cuban Americans - Reuters @nagstromlight @jentreez @jimmyhuss3 http://t.co/qCFtMF7ewk,0,1
moneyform,Maybe I should trek to US and tell Obama blacks life in US is threatened. @Adam_S_Aliyu @nagstromlight http://t.co/adcYph0XZu,0,1
kateritterrrr,'@dad2ktj @jack  #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray #GoHomeDeray',1,0
kateritterrrr,#GoHomeDeray Don't know where you will go but DO NOT come back to Ferguson. And that goes for your associates,1,0
kateritterrrr,Remember how I said you are the best looking in your family? #IWasJustJoking your Brother is.  @The_FeakersBall,1,0
kateritterrrr,Best hashtag EVER!  #GoHomeDeray,1,0
moneyform,"There are 7 wonders in this World and 6 duds. Obama, Both Clintons, Lois Learner, Al Gore, and Sharpton. @jimmyhuss3 http://t.co/xVrDnP2HRx",0,1
guillnavarrete,DEVELOPING: Dylann Storm Roof: 5 Fast Facts You Need to KnowÂ  http://t.co/k17w7j14hV via @AllenWestRepub,1,0
moneyform,"Attention to Orders: All Military Personnel, Refuse any order to conduct any Operation under United Nations authority or Obama directive.",0,1
moneyform,Obama is a catfish @sixfourimpallah @JoeAmericaRadio @stylesnzayn @Holierthanthou_ @Adam_S_Aliyu @macmahon95r http://t.co/B74bm1N0Wi,0,1
politweecs,'@POTUS What exactly? How racism can be eradicated?',0,0
arm_2_alan,#news Missouri family struggles to pay for 2 funerals,1,0
moneyform,Does Obama consider Iraq and Syria to be advanced countries? I think they are experiencing a lot of mass shootings these days. More than USA,0,1
moneyform,"BARRY!! Obama try to not send more than the 500 troops, not like the world is going to nuke anyone else bcuz we learnt from McNamara.",0,1
moneyform,Obama daughters are Stunning ?? @oetta6 @Jacy_Cullers21 @HentrichMusic @_Juicyyxoxo @PZbooks @sixfourimpallah http://t.co/59po5PK3fN,0,1
kenzdonovan,"Charles Krauthammer: Iraq, Syria - admit the old borders are gone http://t.co/crW0I8gBez #twitterkurds #Syria #Iraq http://t.co/SPKlboIykK",1,0
kenzdonovan,'@kh_khofen Justice is whatever allows @deray to eat this month. #GoHomeDeray',1,0
kenzdonovan,"Ten people shot tonight in Detroit. Another seven at a block party in Philly. Multiple DOA. Oddly, there will be no Obama prime-time speech.",1,0
kenzdonovan,"#GoHomeDeray Deray, Deeznuts, Douchebag. Whatever your name is, you're nothing but a dollar store version of @TheRevAl . Just go away",1,0
kenzdonovan,"Photo of Justin Bieber at the Adrien Broner vs. Shawn Porter fight in Las Vegas, NV. (June 20) http://t.co/w8gUgMNGno",1,0
kenzdonovan,Deray ray having  fun in SC  #GoHomeDeray http://t.co/7EHR2RQwyP,1,0
kenzdonovan,I'm glad HBO is showing Gone Girl. It makes me feel less of a psycho.,1,0
kenzdonovan,"When we say that white supremacy is baked into the system, especially law enforcement... https://t.co/2618g3rnQu",1,0
kenzdonovan,Stephen Curry walks out the belt with Andre Ward before Ward's fight with Paul Smith http://t.co/2fYs4NOZco http://t.co/U5eXVNArpH,1,0
kenzdonovan,How the NRA hijacked the Republican Party http://t.co/Q65LQw2XnA,1,0
kenzdonovan,"I agree with Hillary, we've gotta stop greedy people from abusing their #WhitePrivilege #tcot https://t.co/jU4VbJCigf http://t.co/UqiSQaC5F7",1,0
prettylaraplace,How this shooting turned into a debate about the confederate flag is just astounding! I think I'm speechless!  @AlvedaCKing @ChuckNellis,1,0
prettylaraplace,"""#IWasJustJoking when I told a big lie about my family history to trick Florida voters into electing me"" Marco Rubio http://t.co/MYyGMkJHHQ",1,0
prettylaraplace,#IWasJustJoking when I said I would be right back. I'm actually about to crawl out of the window in the ladies room and ditch your ass.,1,0
prettylaraplace,Watch: Maher Rips FOX &amp; GOP For Denying White Supremacist Shooter Is Racist:â€?http://t.co/4ynPUW5uu8 #UniteBlue http://t.co/LozfDWXWoW,1,0
prettylaraplace,"'@CrimsonTider74 Jordan Spieth, Dustin Johnson, Jason Day & Branden Grace are tied at -4. Should be an entertaining Sunday.'",1,0
prettylaraplace,"'@StuartLittleTBV just switched to this, Andre Ward vs Punching bag fight sucks!!! lol'",1,0
prettylaraplace,#Deray this is how to thrust the #BlackPower ARM .   #RacistAdvice #GoHomeDeray http://t.co/zExHVke7S6,1,0
prettylaraplace,CULTURAL HEGEMONY: MARXISM ACHIEVED BY CHANGING THE CULTURE ITSELF; TO MOVE EVERYTHING TO THE LEFT TO MAKE NEW NORMS. http://t.co/kVPeiV3R9Z,1,0
evewebster373,CULTURAL HEGEMONY: MARXISM ACHIEVED BY CHANGING THE CULTURE ITSELF; TO MOVE EVERYTHING TO THE LEFT TO MAKE NEW NORMS. http://t.co/kVPeiV3R9Z,1,0
evewebster373,The #CharlestonShooting isn't a black problem or a white problemâ€”it's an AMERICAN problem.  #ConfederateFlag #p2 http://t.co/cWnbhu5rND,1,0
evewebster373,"When we say that white supremacy is baked into the system, especially law enforcement... https://t.co/2618g3rnQu",1,0
evewebster373,"I agree with Hillary, we've gotta stop greedy people from abusing their #WhitePrivilege #tcot https://t.co/jU4VbJCigf http://t.co/UqiSQaC5F7",1,0
evewebster373,"Charles Krauthammer: Iraq, Syria - admit the old borders are gone http://t.co/crW0I8gBez #twitterkurds #Syria #Iraq http://t.co/SPKlboIykK",1,0
cynthiamhunter,"I agree with Hillary, we've gotta stop greedy people from abusing their #WhitePrivilege #tcot https://t.co/jU4VbJCigf http://t.co/UqiSQaC5F7",1,0
cynthiamhunter,The #CharlestonShooting isn't a black problem or a white problemâ€”it's an AMERICAN problem.  #ConfederateFlag #p2 http://t.co/cWnbhu5rND,1,0
cynthiamhunter,RT @BlitznBeans: Gone Girl is on HBO yet I still struggle to get a motherfucking retweet.,1,0
cynthiamhunter,"'@deray find a country you can love, & get your angry ass out of this one #GoHomeDeray'",1,0
cynthiamhunter,How the NRA hijacked the Republican Party http://t.co/Q65LQw2XnA,1,0
cynthiamhunter,CULTURAL HEGEMONY: MARXISM ACHIEVED BY CHANGING THE CULTURE ITSELF; TO MOVE EVERYTHING TO THE LEFT TO MAKE NEW NORMS. http://t.co/kVPeiV3R9Z,1,0
moneyform,Hey Obama @MyLife_4ever @Elladuy1 @patshocker @AnfaalHijris @turner_isabelle @leisatni @CatCacophony @Francis50441920 http://t.co/WjUQrkUDBH,0,1
moneyform,Obama makes last-ditch effort to save trade plan - Washington Post @Elladuy1 @MyLife_4ever @oetta6 @BryceBeardslee http://t.co/2sKsVNWTdJ,0,1
moneyform,Obama come to your door and collect your guns yet? @patshocker @kathrynkuhn1 @GCarpetPernman @tonybalogna @_lindssayy http://t.co/HjPgilGHyL,0,1
moneyform,Obama team to Senate: Act on surveillance laws @BeuckHH @0NICHOLE5Raven6 @wtfsheridon http://t.co/2sKsVNWTdJ,0,1
moneyform,"Obama begins state of the union. Meanwhile, on a desert island, a bearded mitt romney draws a face on a volleyball. @0NICHOLE5Raven6",0,1
moneyform,Obama needs to follow 600 more people for his account to make sense. @BryceBeardslee @BeuckHH http://t.co/59po5PK3fN,0,1
jacquelinisbest,"'@Otto_English @Casillic @Stonewall_77 No, my bad thought one of your famous leaders had declared it http://t.co/SOdio7skgj'",1,0
jacquelinisbest,"Bleacher Report: Adrien Broner vs. Shawn Porter: Winner, Scorecard and Reaction http://t.co/outbuVyS7R #SCFC",1,0
jacquelinisbest,Church shooting  http://t.co/yJP60V7HPp,1,0
jacquelinisbest,The crowd at Bell Centre and those watching on TV were treated to quite a show. Whew. #LemieuxNDam,1,0
moneyform,Its 7 and im still awake... Thanks OBAMA :  @AnfaalHijris @HR_TechAdvisro @TweetnMessiah @RohnJossi @shunradan http://t.co/2s1kpfr6y5,0,1
moneyform,"""OBAMA SHOULD BE IMPEACHED"" @wtfsheridon @redsteeze http://t.co/z4clgV0eBA",0,1
moneyform,"Every time I talk politics to rednecks they always allude the conversation to why they hate Obama, ignorance is so cute. @PaulaAbdual",0,1
msheathowens,Walmart uses 22 shell companies to hide an incredible amount of money in Luxembourg http://t.co/lfXgvUD3kw via @motherjones,1,0
msheathowens,"Who would you rather have negotiating for the U.S. against Putin, Iran, China, etc., Donald Trump or Hillary? Is there even a little doubt?",1,0
msheathowens,Shut Up & Just Go Spray Tan YourSelf -> #LibLunacy: 'I Sometimes Don't Want 2 B White Either'  http://t.co/9kKy1oMTXi http://t.co/Tp8w9YScLF,1,0
moneyform,"I would just like to thank obama for my unwavering virginity, he hasnt led me wrong @htmlnoah @PaulaAbdual http://t.co/2sKsVNWTdJ",0,1
moneyform,Said it last week. He needs to resign and just let Biden have a year. He really wants the job. Obama wants to golf and do TV appearances,0,1
msheathowens,'@WayneDupreeShow @deray not to incite but too bad Roof didn't wait around for a chance to meet @thereval b4 deciding on Murder',1,0
carriethornthon,.@Stonewall_77 IMO time 2 put down t pot @brocc_oli. It's called dope 4a reason. Libs need their base stupid! #Gruber http://t.co/2RkoOJqqmw,1,0
carriethornthon,This is the flag that should be taken down.    http://t.co/uXQeQmYPVI,1,0
carriethornthon,Anti-ISIS Coalition Summit Fails To Devise New Strategy http://t.co/7RKkilNlLm #tcot #ISIS #pjnet #lnyhbt #tgdn,1,0
carriethornthon,'@WayneDupreeShow @deray not to incite but too bad Roof didn't wait around for a chance to meet @thereval b4 deciding on Murder',1,0
carriethornthon,Shame on you Hillary. You should disqualify yourself. #stophillary #hillaryclinton #hillary2016 #clintoncash #benghaz http://t.co/Z1JuMceLmf,1,0
moneyform,"Slugging beer and sausages, Obama celebrates Germany - CBS News @hTeFriddlve @htmlnoah @johnnyShady_ http://t.co/Zd0beJG29A",0,1
moneyform,"One thing I have never seen, an Obama sticker and an NRA sticker on the same vehicle. @E_ledesma12 http://t.co/8THKqbSJg0",0,1
moneyform,I love Obama. Im gonna miss him after his term is over. @johnnyShady_ @hTeFriddlve http://t.co/B74bm1N0Wi,0,1
moneyform,Every black person owns an Obama t-shirt......idc idc idc @jarieVee_ @E_ledesma12 @tSuffCSMkidsSya http://t.co/2s1kpfr6y5,0,1
chesplayschess,.@BenHowe That's because the Left NEVER lets a tragedy go unmilked for political purposes. #tcot,1,0
moneyform,Appeals Court Keeps Block of Obama Immigration Plan - Wall Street Journal @tSuffCSMkidsSya @jarieVee_ http://t.co/adcYph0XZu,0,1
moneyform,The awkward moment when you ask Obama where he lives. @Awkward_Tweets_ http://t.co/4uCXKPEbVP,0,1
moneyform,Rt for a picture of Obama and Biden @turner_isabelle @Awkward_Tweets_ http://t.co/adcYph0XZu,0,1
moneyform,"Imagine if Obama was like, your chill roommate that is lowkey a weeb and likes to ride skateboards @ForEvergreenCS http://t.co/L5d8fqkaHU",0,1
moneyform,Obama to Talk ISIS With Iraqi Prime Minister at G7 @leisatni @RidersforChange @RicharKamimuar @thetrudz @fuc_k_tumblr http://t.co/qCFtMF7ewk,0,1
moneyform,For every one fav I get I will chop off my finger and mail it to congressman Obama @TGhirardelli @passiiiooonnn http://t.co/630NJ76y2G,0,1
moneyform,Gotta say that hoe in Obama voice too @passiiiooonnn @TGhirardelli @SoraCraig @ForEvergreenCS @DWelsch22 http://t.co/630NJ76y2G,0,1
moneyform,"BayronAllen""blacks would have been better off with a white president, calling Pres Barack Obama a white president in black face. confused",0,1
moneyform,Is Obama a Jackson? @snufflepuffagus @natoyuu_ @donarndt248 @BoshRoger @toocarofine @CorsigliaN http://t.co/bG2Au8L9mK,0,1
moneyform,Please do something Obama @natoyuu_ @snufflepuffagus http://t.co/xVrDnP2HRx,0,1
